tweetid,content,label,target,text
1178846887425654784,is peaceful religion and apparently i found a lot of progressive muslim scholars which have suitable arguments and interpretation regarding how islam condemns lgbt here i do not wanna disclose what i have read and found but it so easy to see this lgbt phenomenon from humanity,0,0,is peaceful religion and apparently i found a lot of progressive muslim scholars which have suitable arguments and interpretation regarding how islam condemns lgbt here i do not wanna disclose what i have read and found but it so easy to see this lgbt phenomenon from humanity
1178702199439990785,you all i can not even make this up but my damn netflix got hacked by some fuckin raghead i am pissed,2,0,you all i can not even make this up but my damn netflix got hacked by some fuckin raghead i am pissed
1178760494364200960,<user> <user> another hoax against caucasians • is this crap that keeps happening to white folks our white privilege that we keep hearing about,0,0,<user> another hoax against caucasians is this crap that keeps happening to white folks our white privilege that we keep hearing about
1145043360438214657,<user> they did nazi that coming,1,0,<user> they did nazi that coming
1089417078908567552,<user> <user> are you fucking serious you stupid retard,1,0,<user> are you fucking serious you stupid retard
1179079794308374528,ima say it again that young ma album for the hood dykes you studs really can not relate at least you all can stop using megan and city girl songs in ya captions,0,0,ima say it again that young ma album for the hood dykes you studs really can not relate at least you all can stop using megan and city girl songs in ya captions
1183533104113373184,<user> i fucking hate you jim,1,0,<user> i fucking hate you jim
1179105270347128832,<user> mister siddhant can you ask any one out of <number> country they can accept any other religion people as refugee go and ask and let me know otherwise do not try to spread your communist agenda here,0,0,<user> mister siddhant can you ask any one out of <number> country they can accept any other religion people as refugee go and ask and let me know otherwise do not try to spread your communist agenda here
1179095098363019264,happy to see that the new twitter trend is roasting sapiosexuals bc my straight mormon roommate claimed that shit all the time and as a queer woman who actually faced discrimination for my sexuality i hated it and also she was a bitch,1,0,happy to see that the new twitter trend is roasting sapiosexuals bc my straight mormon roommate claimed that shit all the time and as a queer woman who actually faced discrimination for my sexuality i hated it and also she was a bitch
1194283877034016768,where the gay girls at,0,0,where the gay girls at
1178692034531643396,<user> when whites and asians have children the kid still comes out white black men are the exact opposite the antithesis to white men,0,0,<user> when whites and asians have children the kid still comes out white black men are the exact opposite the antithesis to white men
1117978514987343872,stop gassing these hoes,1,0,stop gassing these hoes
1179093216760668162,<user> if only the woman he allegedly 🙄 raped was able to block him this easily,0,0,<user> if only the woman he allegedly raped was able to block him this easily
1179080461341089792,all white boys do is lie and punch walls,0,0,all white boys do is lie and punch walls
1179104074119204864,if a rape victim is laughing and make jokes after a rape it does not mean that she has not been raped <number> <number>,0,0,if a rape victim is laughing and make jokes after a rape it does not mean that she has not been raped <number> <number>
1087720596195160069,the racists arabs in africa are the literal worst,1,2,the racists arabs in africa are the literal worst
1179033385022496769,i am seriously all for these vintage reworked clothes but they are all made by skinny white bitches who use their bodies as reference then say their clothes are xl but that shit will be barely fittin over my titties let alone my chonky belly 🙄 🙄,0,0,i am seriously all for these vintage reworked clothes but they are all made by skinny white bitches who use their bodies as reference then say their clothes are xl but that shit will be barely fittin over my titties let alone my chonky belly
1192099844225150976,<user> i knew you was retarded but i did not know it had gotten this bad,1,0,<user> i knew you was retarded but i did not know it had gotten this bad
1178666966514651137,<user> <user> <user> yup it true a lot of jews in my ancestry but people still consider them white and the real rulers of the world lol,0,0,<user> yup it true a lot of jews in my ancestry but people still consider them white and the real rulers of the world lol
1179105278819815424,<user> <user> are really so dumb to imply that these pigs were any significance to president trumps win last i checked the fbi had a total around <number> white trash losers that really not a lot quite saying they they actually helped because they didnt,1,0,<user> are really so dumb to imply that these pigs were any significance to president trumps win last i checked the fbi had a total around <number> white trash losers that really not a lot quite saying they actually helped because they didnt
1119979940080783360,anyone else think homophobes deserve to be beaten w a pillowcase that contains numerous bars of soap,1,0,anyone else think homophobes deserve to be beaten w a pillowcase that contains numerous bars of soap
1178688683182034944,hisnfuckign giggle im faggot,1,0,hisnfuckign giggle im faggot
1179000569140137984,<user> <user> <user> and trump calls africa shithole countries as a joke and he calls immigrants animals as a joke and he calls black people varmin as a joke you are no different neither is <user> go take a look at yourself in the mirror,0,0,<user> and trump calls africa shithole countries as a joke and he calls immigrants animals as a joke and he calls black people varmin as a joke you are no different neither is <user> go take a look at yourself in the mirror
1079445318301818880,<user> i won ’ t hesitate bitch,0,0,<user> i won t hesitate bitch
1179028793035390976,<user> then we will now start giving same treatment to muslim that hindus hav in muslim countries they do not pelt stone on their army no riotsaur unn muslim conutries jaise uae ko bhi pta hai hamare paas to dimaag hai nhi bss crude oil hai inke paas hai,0,0,<user> then we will now start giving same treatment to muslim that hindus hav in muslim countries they do not pelt stone on their army no riotsaur unn muslim conutries jaise uae ko bhi pta hai hamare paas to dimaag hai nhi bss crude oil hai inke paas hai
1174670711736143872,not only is my english teacher a lesbian but she also listens to tyler the creator makig her a shrine as we speak,0,0,not only is my english teacher a lesbian but she also listens to tyler the creator makig her a shrine as we speak
1188472614320136193,<user> <user> the guy mocked the bucks and got kicked in the face how are people so retarded they can not see it,1,0,<user> the guy mocked the bucks and got kicked in the face how are people so retarded they can not see it
1178906065775333376,fuck nazi white trash,1,0,fuck nazi white trash
1177726979438596096,smoking fiya in a hotel eating shrimp wit a towel under the door and a thick red hoe,1,0,smoking fiya in a hotel eating shrimp wit a towel under the door and a thick red hoe
1231761921021501441,i do not trust bitches they all thots,1,0,i do not trust bitches they all thots
1178998915544354816,<user> <user> <user> <user> <user> <user> 😆 it his redneck cousin perhaps or the black sheep of the family,0,0,<user> it his redneck cousin perhaps or the black sheep of the family
1183369366903152641,<user> ffs these ghetto blacks are ignorant like cracker mountain hillbillies,2,2,<user> ffs these ghetto blacks are ignorant like cracker mountain hillbillies
1178559354586353665,<user> similarly non muslim countries should come together oops but are there non muslim countries,1,0,<user> similarly non muslim countries should come together oops but are there non muslim countries
1167065687824769024,hi please teach your kids that retard,1,0,hi please teach your kids that retard
1181734615939043328,after some contemplation i ’ ve decided that i fucking hate drinking alcohol,0,0,after some contemplation i ve decided that i fucking hate drinking alcohol
1178930175112691713,<user> <user> another pakistani jihadi hiding behind a fake name,2,0,<user> another pakistani jihadi hiding behind a fake name
1246662045451288576,drinking by myself how ghetto,1,0,drinking by myself how ghetto
1219007990499508225,when you get m ’ niggas hate you the most,1,2,when you get m niggas hate you the most
1178950914427760640,<user> <user> mate i have never had much luck finding faggots on a night out,0,0,<user> mate i have never had much luck finding faggots on a night out
1179097295515787264,brain your friends make cool queer art what do you make me my tabletop oc is extremely gay and also that tetris thing brain hm,0,0,brain your friends make cool queer art what do you make me my tabletop oc is extremely gay and also that tetris thing brain hm
1178923049820643328,but the jews did not believe concerning him that he had been blind and received his sight until they called the parents of him that had received his sight john <time> faith bible god,0,0,but the jews did not believe concerning him that he had been blind and received his sight until they called the parents of him that had received his sight john <time> faith bible god
1178888618460491776,<user> fuck these niggers up,2,2,<user> fuck these niggers up
1251189299627864064,russia is a bitch of jews,2,0,russia is a bitch of jews
1179078529771823104,i have a dream that one day little black boys and girls will be holding hands with little white boys and girls martin luther king jr,0,0,i have a dream that one day little black boys and girls will be holding hands with little white boys and girls martin luther king jr
1179056562423422977,like there are not straight women who hate dick but still manage to fall in love with cis dudes,0,0,like there are not straight women who hate dick but still manage to fall in love with cis dudes
1178695674587684864,being queer is like your sadness can be cured by haircut and new second hand clothes,0,0,being queer is like your sadness can be cured by haircut and new second hand clothes
1084758654228881408,<user> most of us are descendants of legal immigrants this battle has nothing to do with legal immigrants it ’ about illegal immigrants,1,0,<user> most of us are descendants of legal immigrants this battle has nothing to do with legal immigrants it about illegal immigrants
1178346911410974720,<user> this asian characters most of the times east asians are either edgy eccentric martial artists or nerdy genius sidekick of the white main i am so tired 😥,0,0,<user> this asian characters most of the times east asians are either edgy eccentric martial artists or nerdy genius sidekick of the white main i am so tired
1170677251978846209,hey rascal son of bitch <number> zoelkiflitaher,0,0,hey rascal son of bitch <number> zoelkiflitaher
1103343694911029251,<user> thot that hoe over there,0,0,<user> thot that hoe over there
1240855797057323008,<user> im sorry 🥺 🥺 🥺 i literally be forgetting to send u my pictures cause i literally keep them for myself so ghetto 🥴,0,0,<user> im sorry i literally be forgetting to send u my pictures cause i literally keep them for myself so ghetto
1130866541606645760,this just makes reby look even more like a bitch smh,1,0,this just makes reby look even more like a bitch smh
1208141433825366016,brando is the only one who can out boomer a boomer with being retarded,1,0,brando is the only one who can out boomer a boomer with being retarded
1178833199297900545,<user> lmfao fucking hate you nigga,0,2,<user> lmfao fucking hate you nigga
1104165023528730625,flaw ass niggas and bitches,0,0,flaw ass niggas and bitches
1087480174483001344,a gay nigga will rip ur kneecap off and use it to make himself a bowl of cereal and feed it to you them niggas is too powerful,0,0,a gay nigga will rip ur kneecap off and use it to make himself a bowl of cereal and feed it to you them niggas is too powerful
1259324127061696512,am i the only one who hasn ’ t tried white claws lmao,1,0,am i the only one who hasn t tried white claws lmao
1251576073197887489,<user> you are retarded get back inside,1,0,<user> you are retarded get back inside
1179078615373373441,i just grow tired of seeing queer folx get canned on daily especially since most of its not funny and we are losing queer black youth at a rapid rate,0,0,i just grow tired of seeing queer folx get canned on daily especially since most of its not funny and we are losing queer black youth at a rapid rate
1275798392694808576,<user> why would a stud suck a strap that ’ gay as hell lmao,1,0,<user> why would a stud suck a strap that gay as hell lmao
1178171203841691648,why does motelroses look like a vulture,0,0,why does motelroses look like a vulture
1179086522995208193,on your bed you will be dying with the most severe pain ever you will cry and crawl yet no one can hear you it gonna be painful so painful you can not even kill yourself,0,0,on your bed you will be dying with the most severe pain ever you will cry and crawl yet no one can hear you it gonna be painful so painful you can not even kill yourself
1178517465090985989,mickey mouse is a faggot,2,0,mickey mouse is a faggot
1179086935459057665,today one of my queer white students says i know they say vsco girls are defined by saying that the tea and and i oop but actually they are just appropriating black queer culture which is actually the tea sis train them up and watch them fly you all,0,0,today one of my queer white students says i know they say vsco girls are defined by saying that the tea and i oop but actually they are just appropriating black queer culture which is actually the tea sis train them up and watch them fly you all
1179005981235335169,<user> mislims r brothers to each other rich muslim countries should support poor islamic countries it investment without any loss,0,0,<user> mislims r brothers to each other rich muslim countries should support poor islamic countries it investment without any loss
1179063653095628806,how free speech not a thing anymore just because it online i can not say cunt your a cunt twitter,0,0,how free speech not a thing anymore just because it online i can not say cunt your a cunt twitter
1178759821228695553,<user> nah hes a nazi whos inspired terrorist attacks and is a key step on the white boy radicalisation chain,0,0,<user> nah hes a nazi whos inspired terrorist attacks and is a key step on the white boy radicalisation chain
1168271529223819265,<user> funny because <number> seems to be the preferred age of sexual partners for you faux christian nazis,1,0,<user> funny because <number> seems to be the preferred age of sexual partners for you faux christian nazis
1178846715538862081,<user> sorty rag head we dont impeach because u dont like election results u want change do it at the ballot box now onur knees to king trump <number>,0,0,<user> sorty rag head we dont impeach because u dont like election results u want change do it at the ballot box now onur knees to king trump <number>
1178718171714457601,<user> <user> <user> socialists complain about white liberals all the time the problem is not that they are white it that they are liberals,0,0,<user> socialists complain about white liberals all the time the problem is not that they are white it that they are liberals
1213255267686576128,wii dear iran it was us we don ’ t like you sand niggers,2,2,wii dear iran it was us we don t like you sand niggers
1179060962948722688,everybody should get drunk today its national drunk bitch day,0,0,everybody should get drunk today its national drunk bitch day
1115554198853173249,<user> <user> and she ’ a fucking raghead moslem intentional spelling,2,0,<user> and she a fucking raghead moslem intentional spelling
1178799354737565697,god made the niggers he made them in the night he made them in a hurry and forgot to paint them white,2,2,god made the niggers he made them in the night he made them in a hurry and forgot to paint them white
1177955817003220992,<user> does the camel jockey prince get to bring his bone saws,1,0,<user> does the camel jockey prince get to bring his bone saws
1178013753536724992,shes more than a dyke $wldbsjxhskxbwnz,1,0,shes more than a dyke $wldbsjxhskxbwnz
1094586621524144128,<user> <user> because they were ignorant retards we jews bury our dead with nothing of value,1,0,<user> because they were ignorant retards we jews bury our dead with nothing of value
1179071257804988416,<user> i just do not think you know how the justice system works is this a white person thing,0,0,<user> i just do not think you know how the justice system works is this a white person thing
1270444314691280903,if they hate you for being real just ignore that shit,0,0,if they hate you for being real just ignore that shit
1230036086556151808,<user> every time i go to budapest it more sad more homeless more racist posters demeaning refugees last time i saw tents in the park,0,0,<user> every time i go to budapest it more sad more homeless more racist posters demeaning refugees last time i saw tents in the park
1178867086086553606,<user> <user> do you mean palette you utter hillbilly,1,0,<user> do you mean palette you utter hillbilly
1124267001415778304,to those who cant hold their shit and spoiled endgame you guys are retarded and jerks go die,1,0,to those who cant hold their shit and spoiled endgame you guys are retarded and jerks go die
1126072045283024896,<user> you will be killed one day by our muslims inshaallah,2,0,<user> you will be killed one day by our muslims inshaallah
1117481196324302849,<user> <user> hes so cute,0,0,<user> hes so cute
1178197603697283072,ain t enough dude wrestlers who look like old lesbians lots of middle aged wine aunts but no seasoned dykes,0,0,ain t enough dude wrestlers who look like old lesbians lots of middle aged wine aunts but no seasoned dykes
1178501732474724352,<user> honestly if god is real that mfer needs to send another flood or something this shit is just straight monsterous add white americans obsessed with anime to the deadly sins list,0,0,<user> honestly if god is real that mfer needs to send another flood or something this shit is just straight monsterous add white americans obsessed with anime to the deadly sins list
1178472855966756864,faggots in my mcdonalds parking lot,1,0,faggots in my mcdonalds parking lot
1178223346674098176,<user> <user> what wrong that she calling them white supremacists when they are literally jewish,0,0,<user> what wrong that she calling them white supremacists when they are literally jewish
1178837107458105345,why he can not get a hoe that work minus the crazy,1,0,why he can not get a hoe that work minus the crazy
1163406186932264960,no really shut that brainless retarded oaf head,1,0,no really shut that brainless retarded oaf head
1083089874855649281,where all my sexy ladies at dm me lesbian girl4girl wantpussy,1,0,where all my sexy ladies at dm me lesbian girl4girl wantpussy
1081239834474225664,you all niggers are trash,1,2,you all niggers are trash
1118632792831799298,unpopular opinion wearing dg in <number> is racist and i will assume you hate asians and gay rights,1,1,unpopular opinion wearing dg in <number> is racist and i will assume you hate asians and gay rights
1178655780029042688,<user> <user> <user> what mother fucker your white ass think his black ass playing with your white asses wigger please he dead ass that a no go my ass would cancel that show just to be safe and protect everyone asses in that town <user> out here saving lives,1,0,<user> what mother fucker your white ass think his black ass playing with your white asses wigger please he dead ass that a no go my ass would cancel that show just to be safe and protect everyone asses in that town <user> out here saving lives
1091308231865946112,let ’ talk abt fionn whitehead in dunkirk,0,0,let talk abt fionn whitehead in dunkirk
1225172538453643270,i asked my non muslim friend to pick a hijab color that goes w my outfit amp she goes “ do they make clear heejabs so we can see ur hair ” i,1,0,i asked my non muslim friend to pick a hijab color that goes w my outfit amp she goes do they make clear heejabs so we can see ur hair i
1185629522105901061,ion chase hoes i am chasing a sack 💰,1,0,ion chase hoes i am chasing a sack
1081775644252487680,hurley so rose husband is white did not see that one coming,0,0,hurley so rose husband is white did not see that one coming
1178837846628716544,sitting here listening to phoebe bridget and reading the new <user> autobiography i am feeling very queer right now queer thoughts queer nights,0,0,sitting here listening to phoebe bridget and reading the new <user> autobiography i am feeling very queer right now queer thoughts queer nights
1178773745902723072,guendouzi is a fucking baller,0,0,guendouzi is a fucking baller
1112069378160427008,so heartless bitch i hate you,2,0,so heartless bitch i hate you
1178150335677960193,and tomatoes i hate tomatoes this hoe just said fuck my instructions,1,0,and tomatoes i hate tomatoes this hoe just said fuck my instructions
1179074380720201729,i stole a parking spot from a white boy this morning happy october 🧡 🍂 ✨,0,0,i stole a parking spot from a white boy this morning happy october
1195786457073487873,my mom told scarlett she should take care of her teeth so she won ’ t have to get gold teeth because that ’ ghetto 😂 😂 😂 😂,1,0,my mom told scarlett she should take care of her teeth so she won t have to get gold teeth because that ghetto
1181235518908047360,working really is ghetto,0,0,working really is ghetto
1179074827916922880,why did i watch queer eye on my break now im crying,0,0,why did i watch queer eye on my break now im crying
1179071481344643072,poor southerners are white black brown straight queer trans men women nonbinary christian jewish muslim pagan atheist and more the south not only has the largest black population in the us it has more black people than the rest of the country combined,0,0,poor southerners are white black brown straight queer trans men women nonbinary christian jewish muslim pagan atheist and more the south not only has the largest black population in the us it has more black people than the rest of the country combined
1117452142397116417,<user> got mad at me because i told him he was gay in 4 th grade was i serious yes is he gay yes,1,0,<user> got mad at me because i told him he was gay in 4 th grade was i serious yes is he gay yes
1267451310741348352,u need violence to get ur point across fuck these police everytime they kill someone innocent we gotta burn something down,1,0,u need violence to get ur point across fuck these police everytime they kill someone innocent we gotta burn something down
1178318872950251520,white people getting too comfortable with using the word ghetto,0,0,white people getting too comfortable with using the word ghetto
1169450361809248256,y ’ all are so so sick i hate you niggas,2,2,y all are so sick i hate you niggas
1179056757168955392,<user> the bad bitch life is not for everyone,0,0,<user> the bad bitch life is not for everyone
1179061602605133825,just seen somebody eating a honeybun with cheese on it im getting real tired of you niggers,2,2,just seen somebody eating a honeybun with cheese on it im getting real tired of you niggers
1082125642131521536,might past that lil bitch to my buddys,1,0,might past that lil bitch to my buddys
1178735945606221824,who cares about who smokes or drink or being a gay or a lesbian why the fuck i should care about someone else life while mine is fucked up,0,0,who cares about who smokes or drink or being a gay or a lesbian why the fuck i should care about someone else life while mine is fucked up
1231622493984690176,<user> <user> i was going for the <number> muslims killed in the genocide rather than the year,1,0,<user> i was going for the <number> muslims killed in the genocide rather than the year
1174042585356218373,<user> the amount of virgin rednecks complaining about the video is insane have a wank while you are crying,1,0,<user> the amount of virgin rednecks complaining about the video is insane have a wank while you are crying
1179076651834957825,<user> would have pressed that bitch and beat the faggot out of him,2,0,<user> would have pressed that bitch and beat the faggot out of him
1178787469262766081,<user> they switch up like faggots,1,0,<user> they switch up like faggots
1179070708347015169,daily reminder that if i see you like retweet some homophobic or transphobic bullshit i am reporting and blocking you i do not know who hurt you so bad for you to not be able to mind your own damn business unless your fucking a queer person but you all need help self reflect,0,0,daily reminder that if i see you like retweet some homophobic or transphobic bullshit i am reporting and blocking you i do not know who hurt you so bad for you to not be able to mind your own damn business unless your fucking a queer person but you all need help self reflect
1178835948450267137,<user> both dialogues sound like something black people would say not whites,0,0,<user> both dialogues sound like something black people would say not whites
1086765322487492610,<user> <user> plato would have fucking hated jordan peterson,0,0,<user> plato would have fucking hated jordan peterson
1248433562207936513,i jus want tha dead presidents 💸 a bitch can wait,2,0,i jus want tha dead presidents a bitch can wait
1179036540963414019,<user> you can wait till the weekend when your cowboys get raped,0,0,<user> you can wait till the weekend when your cowboys get raped
1180866810255687681,a group of xhosa men is called the hoes stop getting mad because we use the right terms,0,0,a group of xhosa men is called the hoes stop getting mad because we use the right terms
1178819176858824704,alls my life i has to fight nigga,0,0,alls my life i has to fight nigga
1182061658413424641,<user> and the millions of freeloading illegal aliens are not contributing to the power usage at all suckers pisshole,2,0,<user> and the millions of freeloading illegal aliens are not contributing to the power usage at all suckers pisshole
1179098974281588736,<user> <user> <user> but a union wouldnt help either it again screws over personal rights to the employees and even the employers too the whole slave wage argument is a fucking joke,0,0,<user> but a union wouldnt help either it again screws over personal rights to the employees and even the employers too the whole slave wage argument is a fucking joke
1081649370527862785,<user> that ching chong nigga sound good with that gdjskscwdiswigshsbgdvce,2,0,<user> that ching chong nigga sound good with that gdjskscwdiswigshsbgdvce
1228764325256425473,fast shehnazians realwinnershehnaaz,0,0,fast shehnazians realwinnershehnaaz
1178184287419604993,the faggots really took over the marina concert tonight,1,0,the faggots really took over the marina concert tonight
1206408724899696640,<user> bad time for gay men who just want to stan older ladies that look like drag queens,1,0,<user> bad time for gay men who just want to stan older ladies that look like drag queens
1178918826253045762,seen hustlers today n i just wanna say that white bitch was annoying throwing up every <number> seconds 😴 🙄 if u can not deal get out the game biitch ‼️,1,0,seen hustlers today n i just wanna say that white bitch was annoying throwing up every <number> seconds if u can not deal get out the game biitch
1087668158146715649,<user> this girl is retarded lmao if you ’ re lucky enough to have this then why would you act like that,1,0,<user> this girl is retarded lmao if you re lucky enough to have this then why would you act like that
1178706937610768385,<user> for what joy you just relax and enjoy govt freebies like muslim girl education madrasa funds shadi bhagya scheme imams and muzziens salaries haj subsidy <number> etc etc,0,0,<user> for what joy you just relax and enjoy govt freebies like muslim girl education madrasa funds shadi bhagya scheme imams and muzziens salaries haj subsidy <number> etc
1178310103742734337,<user> <user> <user> <user> when the majority of the world is not white and when your nation has a slim white majority it kinda hard to not bomb varying races i d you want to be pedantic america has bombed caucasians hispanics africans south americans and asians at some point very inclusive,0,0,<user> when the majority of the world is not white and when your nation has a slim white majority it kinda hard to not bomb varying races i d you want to be pedantic america has bombed caucasians hispanics africans south americans and asians at some point very inclusive
1256650136656068611,<user> is canada where all that arabs people live i thought it was part of america,1,0,<user> is canada where all that arabs people live i thought it was part of america
1179035033308401664,you niggers need to calm down,2,2,you niggers need to calm down
1185589802042830850,<user> stg that bd shit ghetto in general lol,2,2,<user> stg that bd shit ghetto in general lol
1099304122996719617,<user> how about rape incest and unviable fetus not the women fault,0,0,<user> how about rape incest and unviable fetus not the women fault
1178572230189572096,white hennessy you know fuck this nigger slammin,2,2,white hennessy you know fuck this nigger slammin
1179007702326005761,every time <user> bitch ass say the democrats all i hear is the niggers,2,2,every time <user> bitch ass say the democrats all i hear is the niggers
1177976209126428672,whoever invented mail merge can absolutely say faggot,1,0,whoever invented mail merge can absolutely say faggot
1178428981592375297,<user> young boy ain t nigger music it nigga music,0,2,<user> young boy ain t nigger music it nigga music
1075505872770617344,diesel is worse than a child 🤦 🏼 ‍ ♀ ️ dog is retarded,1,0,diesel is worse than a child dog is retarded
1178890175654567936,i put amara in flannel and my gay brain is happy,0,0,i put amara in flannel and my gay brain is happy
1195925569562693632,<user> modern commercials are beyond retarded,1,0,<user> modern commercials are beyond retarded
1087495350280015872,niggas think i try to be mysterious n edgy no nigga im juss retarded,1,2,niggas think i try to be mysterious n edgy no nigga im juss retarded
1179081685146701830,<user> bro pls dont kill yourself bro pls,0,0,<user> bro pls dont kill yourself bro pls
1179026753974616071,faggot was funny,0,0,faggot was funny
1179048493014376448,seeing how strong the push back to pass anti sexual violence bill in the parliament i am afraid to acknowledge that either <number> conservative forces in the parliament getting stronger or <number> some ppl did not understand that raped is different with having sex in marriage,0,0,seeing how strong the push back to pass anti sexual violence bill in the parliament i am afraid to acknowledge that either <number> conservative forces in the parliament getting stronger or <number> some ppl did not understand that raped is different with having sex in marriage
1090425607689854976,jews stole my foreskin at <number>,1,0,jews stole my foreskin at <number>
1179015605917237248,<user> <user> get this nigger out of here,2,2,<user> get this nigger out of here
1105433406232498176,<user> <user> yeah that is shocking how retarded the huffington post is,1,0,<user> yeah that is shocking how retarded the huffington post is
1178225289236598784,i hate when big dyke bitches say i hate coming to these big faggot scenes bitch if yo gay dykey ass dont stfu,2,0,i hate when big dyke bitches say i hate coming to these big faggot scenes bitch if yo gay dykey ass dont stfu
1179041200063549443,men complain about women when we kindly reject them and then ya wonder why nobody is nice no more lol,0,0,men complain about women when we kindly reject them and then ya wonder why nobody is nice no more lol
1117524200560967680,⛔ ️ game of thrones spoilers ⛔ ️ look away now aliens come down and kill all the white walkers then high five jon snow 🛸 game of thrones,0,0,game of thrones spoilers look away now aliens come down and kill all the white walkers then high five jon snow game of thrones
1177294894643273728,<user> <user> <number> <number> i remember maybe a little over a year ago was in ottawa got called towelhead or rag head or something along those lines note ottawa is generally really good one bad occurence but anyways,0,0,<user> <number> <number> i remember maybe a little over a year ago was in ottawa got called towelhead or rag head or something along those lines note ottawa is generally really good one bad occurence but anyways
1177780200962166784,prolly heard ima hoe from a hoe 😤,0,0,prolly heard ima hoe from a hoe
1077077671434055680,<user> no homo ofcourse 👌 💍,1,0,<user> no homo ofcourse
1089732784174841857,smoove criminal moonwalk on a hoe like michael,1,0,smoove criminal moonwalk on a hoe like michael
1178768958846930946,<user> <user> maybe the ones from shithole countries but he may have called them just in case they forgot he called them that in the first place,1,0,<user> maybe the ones from shithole countries but he may have called them just in case they forgot he called them that in the first place
1105629557040824321,<user> saying her thighs black and the color of her hair look like donald trump,0,0,<user> saying her thighs black and the color of her hair look like donald trump
1177955560630751232,these kids play zonewars like the biggest faggots,2,0,these kids play zonewars like the biggest faggots
1222176824911912960,<user> that kid was a eco fascist terrorist who blamed immigrants for climate change,0,0,<user> that kid was a eco fascist terrorist who blamed immigrants for climate change
1194401879578611714,i don ’ t trust bitches who dance in victoria ’ secret lol,1,0,i don t trust bitches who dance in victoria secret lol
1178863733826838528,well i did said i will be nude on the rest of the month but i will be sexyon halloween and not naked and get raped by a certain werehog,0,0,well i did said i will be nude on the rest of the month but i will be sexyon halloween and not naked and get raped by a certain werehog
1116709595391516672,guus check out the anazing offers on the streetsmartsensation nissan micra <user>,0,0,guus check out the anazing offers on the streetsmartsensation nissan micra <user>
1179081620541841408,<user> the white delegation has waived that white devil woman,1,0,<user> the white delegation has waived that white devil woman
1094597233109073925,<user> she has her head all the way fcked up bro 😅 like this bitch really out here stunnin for some fckin clout,1,0,<user> she has her head all the way fcked up bro like this bitch really out here stunnin for some fckin clout
1178488414783586305,<user> <user> <user> <user> <user> <user> <user> unironically if the slaves in india and africa ever get freedom it will be only bcz white men are sent over there to earn it for them same as it ever was but we never get credit for being liberators only oppressors,0,0,<user> unironically if the slaves in india and africa ever get freedom it will be only bcz white men are sent over there to earn it for them same as it ever was but we never get credit for being liberators only oppressors
1120281854748319755,family reunion soon im gonna end up reading some gay shit minsung au 🤙 🏻 🤙 🏻,1,0,family reunion soon im gonna end up reading some gay shit minsung au
1178628989553913856,ok gonna block annoying faggots,1,0,ok gonna block annoying faggots
1187161760073240576,<user> nigga what jan 👀,1,2,<user> nigga what jan
1178801700251021312,lmao some criminal white bitch gets a spot on global news for her dog shit pop corn business while still being on parole worlds fucked,1,0,lmao some criminal white bitch gets a spot on global news for her dog shit pop corn business while still being on parole worlds fucked
1178510797888204801,all them big ass niggers on the field and the kickers did all the work,0,2,all them big ass niggers on the field and the kickers did all the work
1103129546335940608,my last girlfriend left me cause i cheated on her so i can not be wit <number> bitch i am too greedy homie,1,0,my last girlfriend left me cause i cheated on her so i can not be wit <number> bitch i am too greedy homie
1221103078906257408,the racist and negro believe they should have an opinion and shouldn ’ t be opposed nah black gonna get at that negro rb,2,2,the racist and negro believe they should have an opinion and shouldn t be opposed nah black gonna get at that negro rb
1242060900309372929,<user> hopefully they are kept out looks like just a bunch of men they aren ’ t refugees,1,0,<user> hopefully they are kept out looks like just a bunch of men they aren t refugees
1089551942588747776,<user> how many zionist jews die,2,0,<user> how many zionist jews die
1221599347814563840,foreigners shehnazians need ur help make the trend more successful bornfightersana need to make it more bigger,1,0,foreigners shehnazians need ur help make the trend more successful bornfightersana need to make it more bigger
1179090241392726017,honestly can not watch this tony story line now as if that tiny woman could kill all those men 🙄 🙄 🙄 🙄 🙄 🙄 hollyoaks,0,0,honestly can not watch this tony story line now as if that tiny woman could kill all those men hollyoaks
1176925875738206208,turn ally pally into a gay commune imo,0,0,turn ally pally into a gay commune imo
1114751266490654720,<user> the bees are illegal immigrants,1,0,<user> the bees are illegal immigrants
1178758706663575553,if i leave her she gon die well bitch you done wit life,1,0,if i leave her she gon die well bitch you done wit life
1179077229961039873,<user> <user> <user> a non functioning authoritarian government will not even work for the white conservatives most of them are white lower to middle class who are so terrified of becoming like the working poor they see every day a non efficient government will not help them there,0,0,<user> a non functioning authoritarian government will not even work for the white conservatives most of them are white lower to middle class who are so terrified of becoming like the working poor they see every day a non efficient government will not help them there
1178272667167797248,<user> <user> <user> <user> alan do you white knight like this all the time because it will not get you laid just force yourself onto her like all you male feminazis do,2,0,<user> alan do you white knight like this all the time because it will not get you laid just force yourself onto her like all you male feminazis do
1085524039186055169,<user> <user> fake news retard,1,0,<user> fake news retard
1182961529559359488,<user> no one cares he is delivering the brexti we want how much has khan wasted pushing his pro immigrant agenda,0,0,<user> no one cares he is delivering the brexti we want how much has khan wasted pushing his pro immigrant agenda
1179092490206380032,go back amit shah bengal welcomes you the shiver youhad instilled in the illegal immigrants is the reason for these guys to prick on their pants,1,0,go back amit shah bengal welcomes you the shiver youhad instilled in the illegal immigrants is the reason for these guys to prick on their pants
